@relation ReasonerRankingData

@attribute DLFamily numeric
@attribute OPR numeric
@attribute AxMaxNesting numeric
@attribute AvgNbrRestrict numeric
@attribute HMaxNbr numeric
@attribute HP_MaxDepth numeric
@attribute SRBx numeric
@attribute DpDISJ numeric
@attribute SymmetricObjectProperty numeric
@attribute OAS numeric
@attribute ExactCardinality_C numeric
@attribute DpEQUIV numeric
@attribute HP_MultiParent numeric
@attribute STBx numeric
@attribute HP_MaxChildren numeric
@attribute SDP numeric
@attribute HC_MaxChildren numeric
@attribute OpCHAIN numeric
@attribute Complement_C numeric
@attribute InverseFuncOPRatio numeric
@attribute ClassAssertion numeric
@attribute FunctionalObjectProperty numeric
@attribute IrreflexiveOPRatio numeric
@attribute FunctionalDataProperty numeric
@attribute ObjectPropertyAssertion numeric
@attribute IrrefexiveObjectProperty numeric
@attribute GCI_C numeric
@attribute SOP numeric
@attribute ARichness numeric
@attribute OP_COHESION numeric
@attribute Union_R numeric
@attribute HExtNbr numeric
@attribute Indiv_SAME numeric
@attribute DataPropertyAssertion numeric
@attribute DisjointClasses numeric
@attribute Complement_R numeric
@attribute SubPropertyChainOf numeric
@attribute MostCardinality_C numeric
@attribute RRichness numeric
@attribute Indiv_DIFF numeric
@attribute AxiomMaxConst numeric
@attribute RRBx numeric
@attribute HP_MaxParents numeric
@attribute HC_MaxParents numeric
@attribute HP_MaxPropDegree numeric
@attribute HC_MaxClassDegree numeric
@attribute RTBx numeric
@attribute CLS_NOM numeric
@attribute SI numeric
@attribute NPCD_Ratio numeric
@attribute EquivalentClasses numeric
@attribute OneOf_C numeric
@attribute NPCD_C numeric
@attribute RABx numeric
@attribute ReflexiveOPRatio numeric
@attribute DataPropertyDomain numeric
@attribute SubObjectPropertyOf numeric
@attribute Existentiel_C numeric
@attribute SubDataPropertyOf numeric
@attribute OpEQUIV numeric
@attribute ClsDISJ_Ratio numeric
@attribute OLAS numeric
@attribute GCI_Ratio numeric
@attribute ExactCardinality_R numeric
@attribute TransitiveObjectProperty numeric
@attribute OneOf_R numeric
@attribute UI_Ratio numeric
@attribute AxAvgNesting numeric
@attribute SubClassOf numeric
@attribute HasSelf_C numeric
@attribute OntoConstructorDensity numeric
@attribute EquivalentDataProperties numeric
@attribute InverseOPRatio numeric
@attribute SABx numeric
@attribute Nom_Tbox numeric
@attribute HasValue_R numeric
@attribute SameIndividual numeric
@attribute OpDISJ numeric
@attribute LeastCardinality_R numeric
@attribute DifferentIndividuals numeric
@attribute PCD_Ratio numeric
@attribute InverseFunctionalObjectProperty numeric
@attribute EqDPRatio numeric
@attribute MostCardinality_R numeric
@attribute UI_Pattern numeric
@attribute InverseObjectProperties numeric
@attribute Existentiel_R numeric
@attribute Intersection_C numeric
@attribute Universal_R numeric
@attribute Universal_C numeric
@attribute HasValue_C numeric
@attribute HasSelf_R numeric
@attribute DisjointObjectProperties numeric
@attribute HMinNbr numeric
@attribute LeastCardinality_C numeric
@attribute HC_MultiParents numeric
@attribute EUR_Pattern numeric
@attribute TransitiveOPRatio numeric
@attribute EquivalentObjectProperties numeric
@attribute SymmetricOPRatio numeric
@attribute DataPropertyRange numeric
@attribute CUR_Pattern numeric
@attribute ReflexiveObjectProperty numeric
@attribute HC_AvgChildren numeric
@attribute DisjointUnion numeric
@attribute EqOPRatio numeric
@attribute Intersection_R numeric
@attribute AsymmetricObjectProperty numeric
@attribute FunctionalOPRatio numeric
@attribute DisjOPRatio numeric
@attribute EUR_Ratio numeric
@attribute HP_COHESION numeric
@attribute SC numeric
@attribute HasHiearOPRatio numeric
@attribute ChainOPRatio numeric
@attribute PCD_C numeric
@attribute ObjectPropertyDomain numeric
@attribute HP_AvgChildren numeric
@attribute Union_C numeric
@attribute CUR_Ratio numeric
@attribute ObjectPropertyRange numeric
@attribute HC_DegreeCentrality numeric
@attribute HP_DegreeCentrality numeric
@attribute SDT numeric
@attribute Konclude {0,1}
@attribute MOReHermiT {0,1}
@attribute HermiT-OA4 {0,1}
@attribute TrOWL {0,1}
@attribute Pellet-OA4 {0,1}
@attribute FaCT++ {0,1}
@attribute JFact {0,1}
@attribute ELK {0,1}
@attribute Racer {0,1}
@attribute ELepHant {0,1}
@data
2215.0,2.0,4,0,0,2,9,0,0,130469,0,0,0,11848,2,0,887,7,0,0,90.133,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0.006,0,0,0,1,0.007,1,5,2,887,9.859,0,108314,0,0,0,0,0.075,0,0,0.002,7,0,0,0,120171,0.034,0,0,0,0,1.099,9.859,0,0.001,0,0,108314,0,0,0,0,0,0,99.966,0,0,0,0,0,63.636,4,0,0,0,0,0,0,0,0.029,0,0,0,0,0,0,0,6.388,0,0,36.364,0,0,0,0,0.19,10292,0,100,11844,0,2,0,0,0,0.086,0.333,0,1,1,1,0,1,1,0,1,1,1
2184.0,1.0,7,0,0,3,125,0,0.027,9797,0,0,0,3943,5,39,277,0,0,0,15.498,0,0,0,0,0,532,60,0.018,0,1.279,0,0,30.059,0.602,0,0,0,0.011,0,2,1.673,1,6,5,278,52.77,0,1158,0,6.531,0,0,0.61,0,0.455,0.388,913,0.013,0,1.796,7472,13.492,0,0.241,0,0,1.345,45.637,0,0.119,0,0,3404,0,0,0,0,0,0,58.103,0,0,0,0,0,97.335,13,0,0,0,0,0,0,0,0.18,0,43.373,0,0,0.442,0,0.107,3.428,0,0,1.386,0,0,0,0,0.037,2227,96.714,0,2291,0,2.231,12,0,0,0.124,0.071,3,1,1,1,1,0,1,0,1,0,0
2184.0,1.0,20,0,0,3,52,0,0,758,4,0,0,381,3,19,20,5,0,0,0,0.462,0,1.617,0,0,7,28,0.068,0,3.333,2,0,0,5.312,0,1.155,0,0.087,0,7,12.009,1,1,3,21,87.991,0,0,10.236,10.393,0,39,0,0,0,3.002,82,2.309,0,41.281,433,1.837,0,0.231,0,1.312,2.476,72.286,0,0.057,0,12.644,0,0,0,0,0,0,0,79.528,0,0,0,5,0.231,54.667,58,0.667,1,0,0,0,0,0,0,0,1.149,0,0,0.462,0,0,3.455,0,0,38.667,0,8.046,0,0,0.057,281,58.621,35.632,303,0,1.5,5,0,2.54,0.07,0.097,2,1,1,1,0,1,0,0,0,1,0
2618.0,4.0,2,0,0,3,158,0,0,668,0,0,1.031,195,34,7,7,0,0,0,2.168,0,0,0.271,1.355,0,0,97,0.036,0,0,0,0,0.813,0,0,0,0,0.02,0,0,42.818,2,2,34,8,52.846,0,2,0,0,0,0,1.175,0,0.813,25.745,0,0.542,0,0,369,0,0,0,0,0,1.103,52.846,0,0,0,0,16,0,0,0,0,0,0,100,0.271,0,0,0,12.195,0,0,0,0,0,0,0,0,0,0.513,0,0,0,0,1.355,0,0,2.566,0,0,0,0,0,0,0,0.043,195,0,0,195,0.542,9.5,0,0,1.084,0.031,0.341,2,1,1,1,1,1,1,1,1,1,0
2184.0,1.0,4,0,0,4,124,0,0.059,2641,2,6,0,1264,8,27,40,0,0,0,6.048,0,0,0,7.868,0,164,71,0.032,0,0.743,1,1.942,4.463,1.762,0,0,0,0.057,0,1,7.281,1,2,8,41,74.222,0.357,103,15.506,11.627,0,196,1.086,0,0.646,1.233,3,0.176,6,6.302,1703,12.975,0,0.411,0,0,1.742,60.834,3,0.213,0.176,3.788,315,0,0,0.117,0,0,0,50.079,0,0,0,0,0.294,1.115,0,96.283,259,0,1.115,0,0,0,0.119,0,3.788,0.176,0,0.763,0,0,4.1,0,0,0,0,0,0,0,0.019,841,65.909,0,633,0.94,3,2,0,2.408,0.047,0.109,4,1,1,1,1,1,1,1,0,1,0
2618.0,4.0,5,0,0,0,0,0,0,39016,0,0,0,25022,0,0,0,0,0,0,0,0,0,0,0,0,25022,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,25022,0,0,0,25022,100,0,0,0,0,5,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,25022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,13993,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1
2215.0,2.0,5,0,0,0,0,0,0,1662,0,0,0,403,0,0,23,0,0,0,20.685,0,0,0,49.256,0,167,87,0,0,0,0,0,0,0,0,0,0,0.154,68.205,2,0,0,5,0,24,29.985,26.609,780,0,0,62,0,5.209,0,0,0,259,0,0,0,1344,41.439,0,0,19.255,0,1.001,29.985,0,0.4,0,0,941,7.949,0,0,0,0,0.074,51.861,0,0,0,0,0,80.435,1,0,0,0,0,0,0,0,0.866,0,0,0,0,0,0,0,1.589,0,0,0.311,0,0,0,0,0,233,0,0,209,0,0,0,0,0,0.101,0,0,1,1,1,1,1,1,0,1,0,1
2184.0,1.0,14,47.14,0,6,2047,0,0.077,37197,0,0,0.242,14477,23,66,263,0,0,0,29.291,0.063,0,0.01,10.797,0,39,828,0.009,0,6.025,0,0,2.251,0.394,0,0,0,0.125,0,3,7.143,3,7,23,264,50.518,14.542,7608,0,0.133,0,0,0.148,0,0.195,1.138,939,0,0,1.765,28657,0.269,0,0.094,0,0,1.471,49.991,1113,0.054,0,64.991,12133,0,0,0,0,0.085,0,98.446,0,0,0,0,0.562,39.839,28,5.643,133,0,47.221,0,2,2,0.052,0,6.89,0,0.466,0.23,0,0,3.691,0,0,1.188,0,3.818,0,0,0.003,7647,73.371,0,14252,2.471,2.159,142,0,2.303,0.034,0.027,5,1,0,0,0,0,1,0,0,0,0
2587.0,3.0,3,0,0,0,0,0,0,1229,0,0,0,654,0,0,431,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,432,100,0,0,0,0,0,0,0,0,0,0,81,0,0,0,654,0,0,0,0,0,2.124,100,0,0.124,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.053,0,0,0,0,0,0,0,0,574,0,0,654,0,0,0,0,0,0.753,0,0,1,1,1,1,1,1,1,1,1,1
2184.0,1.0,4,6.857,0,5,642,0,0.045,10220,9,8,0.2,3869,35,32,53,0,0,0,18.375,0,0,0,6.857,0,248,500,0.011,0,0.312,2,0.174,3.137,0.852,0,0,0,0.109,0.174,1,9.591,2,3,36,54,57.798,7.212,1152,7.418,4.392,0,287,0.487,0,0.209,4.646,91,0,66,3.372,6694,6.41,1.406,0.12,0,0,1.439,52.555,222,0.165,0.06,3.125,2183,0,0,3.107,0,0.781,1.135,82.088,0,0,0,0,0.179,14.219,0,48.594,311,0,34.688,0,1,5,0.067,0,2.404,0.657,0.24,0.269,0,0,3.9,0,10.577,0,0,0,0,0,0.007,2995,62.5,0,3176,0.941,5.016,2,0,2.465,0.017,0.07,6,1,1,1,0,1,1,0,0,1,0
2169487.0,5.0,1,0,0,2,381,0,0,680,0,0,0,0,40,0,0,0,0,0,0,0,0,0,4.75,0,0,152,0,0,0,0,0,0,0,0,0,0,1,0,0,95.25,1,0,40,0,0,0,21,0,0,0,0,1.188,0,0,31.75,0,0,0,0,400,0,0,0,0,0,0.635,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,128,0,0,0,31.75,5.292,0,0,31.75,0,0.257,0,1,1,1,1,1,1,1,1,1,1
2184.0,1.0,8,0,0,4,22,0,0.293,1958,0,0,0,1001,3,16,321,0,0,0,0,0,0,0,0,0,7,17,0.018,0,0,0,0,0,0,0,0,0,0,0,4,2.151,1,1,3,322,97.849,0,0,1.299,1.955,0,13,0,0.763,0,0.782,110,0.489,0,0,1023,0.699,0,0.196,0,0,2.131,95.894,0,0.038,0,83.969,0,0,0,0,0,0,0,97.303,0,0,0,0,0.293,72.848,20,13.907,21,0,0,0,0,0,0,19,2.29,0,7.634,0,0,0.098,9.146,0,0,13.245,0,0,0,1.898,0.158,904,64.885,0,974,0,1.75,0,0,0,0.356,0.162,3,1,1,1,0,1,1,1,0,1,0
2184.0,1.0,4,0,0,5,280,0,0.084,5772,3,8,0.521,2807,14,36,41,0,0,0,4.364,0,0,0,5.039,0,278,192,0.018,0,0.933,1,1.333,3.632,1.858,0,0,0,0.081,0,1,7.883,2,3,15,42,79.026,4.114,150,11.543,9.234,0,324,0.369,0,0.479,2.365,32,0.084,30,6.121,3552,9.904,0,0.197,0,0,1.79,67.934,82,0.191,0.113,3.563,465,0,0,0.056,0,0,0,66.192,0,0,0,0,0.31,5.97,0,77.239,414,0,15.299,0,0,0,0.1,0,3.341,0.479,2.004,0.591,0,0,3.853,0,3.341,0,0,0,0,0,0.013,1993,57.016,0,1858,0.788,2.545,5,0,2.393,0.02,0.075,4,1,1,1,0,1,1,1,0,1,0
2184.0,1.0,12,0,0,2,15,0,0,6609,0,0,0,238,1,1,23,0,0,0,59.956,0.016,0,0,35.707,0,78,22,0.006,0,0,0,0,0.404,0,0,0,0,0.017,0,7,0.233,1,2,1,24,3.7,0,1204,0,1.29,0,0,1.493,0,0,0.016,139,0,0,0,6433,32.773,0,0.047,0,0,0.721,2.409,0,0.12,0,95.683,6180,0,0,0,0,0,0,32.353,0,0,0,0,0.031,69.5,61,0,0,0,0,0,0,0,0.654,0,56.115,0,0,0,0,0,3.133,0,0,30.5,0,0,0,0,0.009,154,24.46,0,77,0.062,1,0,0,0.062,0.156,0.048,1,1,1,1,1,1,1,0,1,0,0
2587.0,3.0,3,0,0,0,0,0,0,2937,0,0,0,951,0,0,53,0,0,0,58.634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,54,41.366,0,1348,0,0,0,0,2.55,0,0,0,663,0,0,0,2299,0,0,0,0,0,1.702,41.366,0,0.697,0,0,1348,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.157,0,0,0,0,0,0,0,9.29,0,0,0,0,0,0,0,0,637,0,0,951,0,0,0,0,0,0.084,0,0,1,1,1,1,1,1,1,1,1,1
2618.0,4.0,2,0,0,0,0,0,0,18555,0,0,0,6603,0,0,207,0,0,0,44.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,208,55.241,0,0,0,0,0,0,0.374,0,0,0,0,0,0,0,11953,0,0,0,0,0,1.552,55.241,0,0,0,0,5350,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,4.192,0,0,0,0,0,0,0,0,6602,0,0,6603,0,0,0,0,0,0.031,0,0,1,1,1,1,1,1,1,1,1,0
2215.0,2.0,6,0,0,5,73,0,0,10041,0,0,1.786,2614,10,0,89,19,0,0,67.071,0,0,0,0,0,364,56,0,0,0,0,0,0,0,0,0.233,0,0,0,1,0.895,2,4,10,89,32.034,0,5473,0,0,0,0,0.822,0,0,0.662,645,0,0,0,8160,13.925,0,0,0,0,1.446,32.034,0,0.331,0,0,5473,0,0,0,0,0,0,86.075,0,0,0,0,0,74.653,219,0,0,0,0,0,0,0,0.164,0,0,0,0,0,0,0,3.977,0,0,25.347,0,0,0,0,0.092,1826,53.643,7.752,2250,0,2.842,0,0,0,0.048,0.152,0,1,1,1,1,1,1,1,1,1,1
2184.0,1.0,51,0,0,2,11,0,0,15678,0,0,0,11528,2,0,141,0,0,0,0,0,0,0,0,0,1189,33,0,0,0.087,0,0,0,1.543,0,0,0,0.015,0,25,0.095,1,8,2,142,99.905,0,0,0,10.304,0,0,0,0,0,0.052,6816,0,0,2.46,11539,10.314,0,0.043,0,0,2.908,88.058,0,0.028,0,0,0,0,0,0,0,0,0,48.985,0,0,0,0,0,85.147,1182,0,0,0,0,0,0,0,0.146,0,0.293,0,0,0,0,0,3.215,0,0,14.766,0,0,0,0,0.023,4106,0.205,0,5647,0,2,7,0,0,0.034,0.054,0,1,1,1,1,1,0,0,1,0,0
2184.0,1.0,26,0,0,0,175,0,0,11295,0,0,0,2241,0,27,40,0,0,0,20.39,0.152,0,0.19,34.517,0,163,37,0.037,0,92.701,0,0,21.904,13.041,0,0,0,0.618,0.094,1,1.666,0,1,0,41,21.333,1.377,2125,0.134,1.475,10,3,0.733,0,0.257,0,0,0,0,71.488,10505,7.274,0,0.019,7.299,0,0.69,6.816,0,0.061,0,0,8089,2.306,0,0,0,0,0.19,24.676,0.029,0,0,0,0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228,0,0,4.864,0,0,0,0,0,0,0,0,726,0,0,553,0.352,0,127,0,0.352,0.054,0,8,1,0,1,1,0,1,1,1,1,0
2618.0,4.0,3,0,0,0,0,0,0,81363,0,0,0,41930,0,0,28,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,28,0,56,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41930,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,1.063,0,0,0,0,0,0,0,0,39433,0,0,41930,0,0,0,0,0,0.001,0,0,1,1,1,1,1,0,0,1,1,0
2184.0,1.0,7,1.18,0,2,187,0,0.11,1099,4,0,0,346,6,25,9,0,4,7.527,16.502,0.99,0,1.54,17.932,0,16,57,0.229,0,11.864,1,0,6.161,16.062,3.39,0,0,0.475,1.361,7,20.572,1,1,6,10,38.064,0.917,147,0,1.76,1,0,4.551,0,2.64,1.98,42,0.33,0,74.312,909,4.624,3.39,0.33,0.847,0,1.176,20.242,0,0.05,0,63.441,376,1.361,0,0,0,0.847,0.77,45.665,0.44,0,0,0,1.98,35.593,6,38.983,46,0,0,0,1,1,0,2,2.151,0,1.075,2.31,0,0,3.567,0,0,5.085,0,25.806,0,0.578,0.023,109,34.409,0,158,4.07,3.6,14,0,3.85,0.076,0.099,2,1,1,0,1,1,1,0,1,1,0
2184.0,1.0,5,0,0,2,269,0,0,56089,0,0,0,113,4,23,14,0,0,0,23.923,0.002,0,0,41.074,0,0,123,0.202,0,0,0,0,34.319,0,0,0,0,0.502,0,0,0.482,1,1,4,15,0.202,0,13356,0,0,0,0,0.178,0,0.041,0.016,0,0.002,0,0,55829,0,0,0.004,0,0,0.249,0.202,0,0,0,0,55447,0,0,0,0,0,0,100,0.002,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.346,0,0,0,0,0,0,0,0.002,114,0,0,113,0.208,2.25,0,0,0.204,0.117,0.032,1,1,1,1,1,1,1,1,1,1,0
2215.0,2.0,10,0,0,3,11,0,0,28658,0,0,0,21574,2,0,781,6,0,0,0,0,0,0,0,0,4028,29,0,0,0,0,0,0,0,0,0.028,0,0,0,1,0.051,1,7,2,781,99.949,0,0,0,0,0,0,0,0,0,0.023,8078,0,0,0,21585,18.671,0,0,0,0,2.788,99.949,0,0.498,0,0,0,0,0,0,0,0,0,81.329,0,0,0,0,0,75.2,2664,0,0,0,0,0,0,0,0.071,0,0,0,0,0,0,0,3.531,0,0,24.8,0,0,0,0,0.027,7045,11.315,13.271,17546,0,1.25,0,0,0,0.11,0.063,0,1,1,1,1,1,1,0,1,1,1
2184.0,1.0,4,6.837,0,5,630,0,0.047,9943,10,8,0.204,3869,35,32,53,0,0,0,19.132,0,0,0,3.671,0,248,489,0.011,0,0.312,2,0.174,2.8,0.887,0,0,0,0.109,0.174,1,9.799,2,3,36,54,60.18,7.214,1152,7.418,4.573,0,287,0.467,0,0.202,4.837,91,0,66,3.373,6429,6.41,1.56,0.124,0,0,1.496,54.721,222,0.166,0.062,3.118,1930,0,0,3.235,0,0.78,1.182,82.088,0,0,0,0,0.187,14.197,0,48.518,311,0,34.633,0,1,5,0.067,0,2.398,0.684,0.24,0.28,0,0,3.904,0,10.552,0,0,0,0,0,0.007,2994,62.35,0,3176,0.809,5.016,2,0,2.566,0.017,0.071,6,1,1,1,0,1,1,0,0,1,0
2215.0,2.0,4,0,0,0,12,0,0,10923,0,0,0,1092,2,0,33,3,0,0,49.249,0,0,0,39.842,0,450,27,0,0,0,0,0,0,0,0,0.03,0,0,0,1,0.119,1,2,3,34,10.791,0,2379,0,0,0,0,0.88,0,0,0.089,758,0,0,0,10120,41.209,0,0,0,0,0.801,10.791,0,0.777,0,0,9016,0,0,0,0,0,0,58.7,0,0,0,0,0,89.387,90,0,0,0,0,0,0,0,0.129,0,0,0,0,0,0,0,1.699,0,0,10.613,0,0,0,0,0,777,66.227,46.306,641,0,1.125,0,0,0,0.043,0.097,0,1,1,1,1,0,0,0,1,0,1
2215.0,2.0,4,0,0,2,9,0,0,350614,0,0,0,63158,2,0,1519,7,0,0,80.034,0,0,0,0,0,214,7,0,0,0,0,0,0,0,0,0.002,0,0,0,1,0.003,1,8,2,1519,19.964,0,253200,0,0,0,0,0.025,0,0,0.001,11192,0,0,0,316367,0.339,0,0,0,0,1.236,19.964,0,0.179,0,0,253200,0,0,0,0,0,0,99.661,0,0,0,0,0,99.018,111,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,4.088,0,0,0.982,0,0,0,0,0.19,34241,55.727,100,62944,0,2,0,0,0,0.044,0.333,0,1,1,1,0,0,0,0,1,0,1
2215.0,2.0,5,0,0,0,4,0,0,3957,0,0,0,2493,0,0,65,2,0,0,0,0,0,0,0,0,64,7,0,0,0,0,0,0,1.482,0,0.04,0,0.015,0,2,0.16,0,2,0,66,99.84,0,0,0,2.563,0,0,0,0,0,0,966,0,0,2.409,2497,2.567,0,0.12,0,0,2.435,95.795,0,0.207,0,0,0,0,0,0,0,0,0,91.256,0,0,0,0,0,93.786,64,0,0,0,0,0,0,0,0.069,0,94.617,0,0,0,0,0,3.379,0,0,6.214,0,0,0,0,0,1453,0,83.747,2275,0,0,0,0,0,0.044,0,0,1,1,1,1,1,1,1,1,1,1
2215.0,2.0,5,0,0,2,29,0,0,283140,0,0,2.778,196137,4,0,22358,9,0,0,0,0,0,0,0,0,451,36,0,0,0,0,0,0,0,0,0.005,0,0,0,1,0.015,2,5,6,22359,99.985,0,0,0,0,0,0,0,0,0,0.01,90282,0,0,0,196166,0.23,0,0,0,0,2.463,99.985,0,0.462,0,0,0,0,0,0,0,0,0,99.77,0,0,0,0,0,99.672,297,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,3.265,0,0,0.328,0,0,0,0,0.019,86939,41.631,41.509,195686,0,1.333,0,0,0,0.257,0.148,0,1,1,1,1,1,0,0,1,1,1
2184.0,1.0,5,0,0,3,82,0,0,226,2,0,0,66,5,5,4,0,0,0,0,0,20,0,0,0.676,3,24,0.102,0.002,0,1,0,0,4.73,0,0,0,0.33,0,2,55.405,1,1,5,5,44.595,0,0,4.545,4.054,0,3,0,0,0.676,12.838,9,2.703,0,30.612,148,4.545,0,0.676,0,0,1.466,35.811,0,0.227,0,75,0,0,0,0,0,0,0,75.758,0,0,0,0,6.757,30,10,30,9,0,0,0,0,0,0,0,0,0,0,0.676,0,0,2.053,0,0,33.333,0.676,0,0,0,0.152,49,100,0,50,14.865,2.714,0,0,14.865,0.074,0.162,1,1,0,1,1,1,1,0,0,1,0
2184.0,1.0,22,21.76,1,2,168,0,0,12862,2,0,1.299,9743,7,6,122,0,9,0,1.794,0.03,0,0.039,0.463,0,157,77,0.002,0,4.289,1,0,0.01,59.617,0.551,0,1,0.623,6.742,13,1.656,2,3,7,123,96.056,0.455,89,0.01,1.558,4,1,0.023,0,0.049,0.345,1191,0,0,20.47,10143,1.611,0.123,0.148,0.245,0.123,2.148,34.881,8,0.013,0,90.675,232,19.101,0,0,0,0.184,0.02,34.189,0,0,0.061,12,0.227,72.978,297,2.88,47,0,0.49,0,2,3,0.076,2,10.932,0,0,0.039,0,0,2.281,0,0,18.199,0,3.457,0,0.021,0.024,2638,69.453,0,3331,0.385,3.889,70,0,0.394,0.046,0.082,5,1,1,0,1,0,0,0,1,0,0
2215.0,2.0,3,0,0,0,1,0,0,6759,0,0,0,3775,0,0,129,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.026,0,4,0,129,99.974,0,0,0,0,0,0,0,0,0,0,1794,0,0,0,3776,0,0,0.026,0,0,2.475,99.974,0,0.475,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.101,0,100,0,0,0,0,0,3.662,0,0,0,0,0,0,0,0,2982,0,0,3775,0,0,0,0,0,0.043,0,0,1,1,1,1,1,1,1,1,1,1
2215.0,2.0,3,0,0,0,1,0,0,455,0,0,0,221,0,0,11,1,0,0,36.571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.286,0,0,0,1,0.286,0,11,0,14,63.143,0,128,0,0,0,0,10.449,0,0,0,4,0,0,0,350,0,0,0,0,0,1.64,63.143,0,0.018,0,0,128,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1.923,0,0,0,0,0,0,0,3.239,0,0,0,0,0,0,0,0,104,0,100,221,0,0,0,0,0,0.097,0,0,1,1,1,1,1,1,1,1,1,1
2215.0,2.0,3,0,0,0,3,0,0,16107,0,0,0,13366,0,0,361,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0.022,0,4,0,362,99.978,0,0,0,0,0,0,0,0,0,0,10283,0,0,0,13369,0,0,0.022,0,0,2.769,99.978,0,0.769,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.11,0,50.491,0,0,0,0,0,19.513,0,0,0,0,0,0,0,0,2729,0,0,13366,0,0,0,0,0,0.132,0,0,1,1,1,1,1,1,1,1,1,1
2587.0,3.0,3,0,0,0,0,0,0,738155,0,0,0,432805,0,0,4006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,4007,100,0,0,0,0,0,0,0,0,0,0,4345,0,0,0,432805,0,0,0,0,0,2.01,100,0,0.01,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,6.594,0,0,0,0,0,0,0,0,305349,0,0,432805,0,0,0,0,0,0.013,0,0,1,1,1,0,1,1,0,1,1,1
2215.0,2.0,5,0,0,2,9,0,0,372704,0,0,0,69129,2,0,1644,7,0,0,79.377,0,0,0,0,0,408,8,0,0,0,0,0,0,0,0,0.002,0,0,0,1,0.003,1,8,2,1644,20.621,0,266101,0,0,0,0,0.024,0,0,0.001,12470,0,0,0,335239,0.59,0,0,0,0,1.245,20.621,0,0.183,0,0,266101,0,0,0,0,0,0,99.41,0,0,0,0,0,98.367,207,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0,0,4.225,0,0,1.633,0,0,0,0,0.143,37458,48.356,96.816,68721,0,2,0,0,0,0.044,0.286,0,1,1,1,0,1,0,0,1,0,1
2184.0,1.0,15,0,0,2,15,0,0,11927,0,0,0,536,1,1,33,0,0,0,60.532,0.009,0,0,33.267,0,190,22,0.003,0,0,0,0,1.455,0,0,0,0,0.007,0,9,0.129,1,2,1,34,4.616,0,2045,0,2.084,0,0,0.82,0,0,0.009,360,0,0,0,11612,35.448,0,0.026,0,0,0.768,2.532,0,0.11,0,91.389,11061,0,0,0,0,0,0,19.403,0,0,0,0,0.017,67.925,170,0,0,0,0,0,0,0,0.342,0,52.222,0,0,0,0,0,3.8,0,0,32.075,0,0,0,0,0.009,293,30.556,0,104,0.034,1,0,0,0.034,0.116,0.048,1,1,1,1,1,1,1,0,1,0,0
